experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp,experiment_timestamp,model_used,num_questions
final_targeted_20250708_160041,search_and_answer,391,"Other than the 1980s, in which decade did most of San Bernardino and Riverside Counties develop?",1990s,1990s,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T16:06:07.374017,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,392,What kind of climate does southern California maintain?,Mediterranean,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:07.503788,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,393,"Other than many sunny days, what characteristic is typical for the climate in souther California?",infrequent rain,many sunny days,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:06:07.645962,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,394,What is the low end of the temperature range in summer?,60's,low ° f,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:06:07.793127,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,395,How frequent is snow in the Southwest of the state?,very rare,frequent,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:08.200936,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,396,What is the high end of the temperature range in winter?,70,around - 10 ° c,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:06:08.609475,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,397,What term best describes southern California's collection of landscapes?,varied,`` southern california syndrome '',0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:06:08.799246,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,398,The region spans starting at islands found in which body of water?,Pacific Ocean,pacific ocean,1.0,1.0,1.0,2,SQuAD baseline,2025-07-08T16:06:08.935088,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,399,What type of landscapes other than geologic and natural ecosystem landscapes can be found in southern California?,topographic,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:09.074354,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,400,The region spans which mountains other than the Transverse ranges?,Peninsular,the tibetan mountains,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:06:09.520396,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,401,The mountain ranges tail off into what kind of geographical formation?,valleys,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:09.853265,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,402,How many earthquakes does southern California experience in a year?,"10,000",southern california earthquake center,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:06:10.052754,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,403,"Generally speaking, what size are the earthquakes that hit southern California?",small,medium ( m ),0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:06:10.199991,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,404,What magnitude was the 1994 Northridge earthquake?,6.7,6.7,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T16:06:10.353064,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,405,What kind of destruction did the 1994 earthquake cause the most of in US history?,property damage,tsunamis,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:10.734087,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,406,How much was the 1994 earthquake estimated to have cost?,$20 billion,$15 billion,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T16:06:11.125718,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,407,Which fault can produce a magnitude earthquake of 8.0?,San Andreas,!',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:11.242246,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,408,What magnitude of earthquake can many faults produce?,6.7,seismicity,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:11.369442,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,409,"Other than the San Jacinto Fault, and the Elsinore Fault, name one other fault.",Puente Hills,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:06:11.498332,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,410,Which organization released a California Earthquake forecast?,USGS,u.s. Geological survey,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:06:11.766881,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,411,The earthquake forecast models what features of earthquakes in California?,occurrence,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:12.041368,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,412,"Southern California's distinctive regions are divided culturally, politically and what other trait?",economically,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:12.404469,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,413,"Outside of national recognition, what other kind of recognition do some of the cities get?",global,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:12.578263,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,414,Cities that anchor the regions are often the hub for what kind of activity?,economic,'what turns you on ',0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:06:12.753664,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,415,"Southern California had a population of 22,680,010 according to the census from which year?",2010,1971,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:12.888206,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,416,What does southern California have a reputation for?,high growth rates,native peoples and cultures,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:06:13.325882,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,417,What is the state average growth rate?,10.0%,state average growth rate,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:06:13.726741,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,418,What kind of economy did northern California start to grow in the 2000s?,tech-oriented,silicon valley,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:06:13.863323,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,419,Which region began to grow and assert itself in the 2000s?,Greater Sacramento,asia,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:14.000789,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,420,What is the name associated with the eight areas that make up a part of southern California?,Metropolitan Statistical Areas,san diego,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:06:14.145141,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,421,How many extended metropolitan areas are there?,two,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:14.503885,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,422,Each of the extended metropolitan areas has a population that exceeds what number?,five million,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:14.861796,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,423,What does the El Centro metropolitan area and San Diego-Carslbad-San Marcos metropolitan area form?,Southern Border Region,san diego -- el centro metropolitan area,0.0,0.0,0.0,7,SQuAD baseline,2025-07-08T16:06:15.060935,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,424,What is the population of the Greater Los Angeles Area?,"17,786,419",mapping l.a.,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:06:15.219863,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,425,What is the largest city in all of California?,Los Angeles,los angeles,1.0,1.0,1.0,2,SQuAD baseline,2025-07-08T16:06:15.357924,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,426,What is the population of the second largest city in California?,1.3 million,san diego,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:06:15.733669,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,427,"How many cities in southern California have over 200,000 residents?",twelve,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:16.123738,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,428,There are 34 cities in southern California that have a population exceeding what number?,"100,000",?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:16.244087,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,429,"Other than San Bernardino, which other developed southern Californian city is not in close proximity to the coast?",Riverside,los angeles,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:06:16.383294,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,430,What resource is the economy of southern California depedent on?,petroleum,water,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:16.521760,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,431,Southern California is most famous for tourism and what notably named district?,Hollywood,2018,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:16.666147,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,432,The region was a leader in what event between 2001 - 2007?,the housing bubble,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:17.072022,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,433,Southern California's economy can be described as one of the largest in the United States and what other characteristic?,diverse,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:17.397863,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,434,What was the effect of the housing crash on the region?,heavily impacted,economic impact analysis,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:06:17.538205,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,435,"Motion pictures, petroleum and aircraft manufacturing have been major industries since which decade?",1920s,1990s,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:17.672313,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,436,What characteristic best describes the agricultural regions that could be found?,richest,agricultural geography,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:06:17.801844,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,437,Which type of livestock was the argricultural region known for?,cattle,cattle,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T16:06:18.019830,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,438,"Outside of livestock, what else was considered a major industry in the agriculture regions?",citrus,agriculture,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:18.313797,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,439,What industry has managed to survive major military spending cutbacks?,aerospace,mining,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:18.687535,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,440,What type of district is southern California home to many of?,business,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:06:18.809986,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,441,What does CBD stand for?,Central business districts,costa rican colón,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:06:18.981861,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,442,"What is the only district in the CBD to not have ""downtown"" in it's name?",South Coast Metro,district of columbia,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:06:19.150132,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,443,Downtown Burbank is an example of what kind of district?,business,district regionalism,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:06:19.531957,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,444,Downtown Santa Monica and Downtown Glendale are a part of which area?,Los Angeles Area,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:19.943202,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,445,Warner Center is located in which area?,San Fernando Valley,north dakota,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:06:20.106572,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,446,Century City is an example of a district that belongs to which city?,Los Angeles,century city,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:06:20.258888,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,447,The Sand Bernardino - Riverside area maintains what kind of district?,business,?',0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:06:20.420791,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,search_and_answer,448,"Other than San Bernardino, what is the name of the other city that maintains the districts including University Town?",Riverside,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:06:20.782447,20250708_161845,facebook/rag-token-nq,500
