experiment_id,template,question_id,original_question,base_question,formatted_question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,had_original_question_mark,timestamp
question_mark_20250710_060653,without_question_mark,287,What is the concrete choice typically assumed by most complexity-theoretic theorems?,What is the concrete choice typically assumed by most complexity-theoretic theorems,What is the concrete choice typically assumed by most complexity-theoretic theorems,input encoding,decision,0.0,0.0,0.0,1,True,2025-07-10T06:13:00.492421
question_mark_20250710_060653,without_question_mark,288,"In the effort of maintaining a level of abstraction, what choice is typically left independent?","In the effort of maintaining a level of abstraction, what choice is typically left independent","In the effort of maintaining a level of abstraction, what choice is typically left independent",encoding,the programming language,0.0,0.0,0.0,3,True,2025-07-10T06:13:01.134993
question_mark_20250710_060653,without_question_mark,289,Who is responsible for axiomatic complexity theory?,Who is responsible for axiomatic complexity theory,Who is responsible for axiomatic complexity theory,Manuel Blum,,0.0,0.0,0.0,0,True,2025-07-10T06:13:01.545652
question_mark_20250710_060653,without_question_mark,290,What theorem was implicated by Manuel Blum's axioms?,What theorem was implicated by Manuel Blum's axioms,What theorem was implicated by Manuel Blum's axioms,speed-up theorem,crosby's test,0.0,0.0,0.0,2,True,2025-07-10T06:13:02.041835
question_mark_20250710_060653,without_question_mark,291,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems,"""Reducibility Among Combinatorial Problems""",`` herman's paper '',0.0,0.0,0.0,4,True,2025-07-10T06:13:02.587665
question_mark_20250710_060653,without_question_mark,292,"How many combinatory and graph theoretical problems, formerly believed to be plagued by intractability, did Karp's paper address?","How many combinatory and graph theoretical problems, formerly believed to be plagued by intractability, did Karp's paper address","How many combinatory and graph theoretical problems, formerly believed to be plagued by intractability, did Karp's paper address",21,one,0.0,0.0,0.0,1,True,2025-07-10T06:13:02.995391
question_mark_20250710_060653,without_question_mark,293,What is Southern California often abbreviated as?,What is Southern California often abbreviated as,What is Southern California often abbreviated as,SoCal,southern california,0.0,0.0,0.0,2,True,2025-07-10T06:13:03.730257
question_mark_20250710_060653,without_question_mark,294,"Despite being traditionall described as ""eight counties"", how many counties does this region actually have?","Despite being traditionall described as ""eight counties"", how many counties does this region actually have","Despite being traditionall described as ""eight counties"", how many counties does this region actually have",10 counties,twenty - six,0.0,0.0,0.0,3,True,2025-07-10T06:13:04.367654
question_mark_20250710_060653,without_question_mark,295,What is a major importance of Southern California in relation to California and the United States?,What is a major importance of Southern California in relation to California and the United States,What is a major importance of Southern California in relation to California and the United States,economic center,agriculture,0.0,0.0,0.0,1,True,2025-07-10T06:13:04.939339
question_mark_20250710_060653,without_question_mark,296,"What are the ties that best described what the ""eight counties"" are based on?","What are the ties that best described what the ""eight counties"" are based on","What are the ties that best described what the ""eight counties"" are based on",demographics and economic ties,shires,0.0,0.0,0.0,1,True,2025-07-10T06:13:05.210673
question_mark_20250710_060653,without_question_mark,297,The reasons for the las two counties to be added are based on what?,The reasons for the las two counties to be added are based on what,The reasons for the las two counties to be added are based on what,historical political divisions,,0.0,0.0,0.0,0,True,2025-07-10T06:13:05.634734
question_mark_20250710_060653,without_question_mark,298,What is the name of the region that is not defined by the eight or 10 county definitions?,What is the name of the region that is not defined by the eight or 10 county definitions,What is the name of the region that is not defined by the eight or 10 county definitions,Southern California Megaregion,north america,0.0,0.0,0.0,2,True,2025-07-10T06:13:05.995165
question_mark_20250710_060653,without_question_mark,299,How many megaregions are there in the United States?,How many megaregions are there in the United States,How many megaregions are there in the United States,11,11,1.0,1.0,1.0,1,True,2025-07-10T06:13:06.414982
question_mark_20250710_060653,without_question_mark,300,What is the name of the state that the megaregion expands to in the east?,What is the name of the state that the megaregion expands to in the east,What is the name of the state that the megaregion expands to in the east,Nevada,pennsylvania,0.0,0.0,0.0,1,True,2025-07-10T06:13:06.913859
question_mark_20250710_060653,without_question_mark,301,Which border does the megaregion extend over?,Which border does the megaregion extend over,Which border does the megaregion extend over,Mexican,mexico,0.0,0.0,0.0,1,True,2025-07-10T06:13:07.515296
question_mark_20250710_060653,without_question_mark,302,What is the name of the area past the border that the megaregion extends into?,What is the name of the area past the border that the megaregion extends into,What is the name of the area past the border that the megaregion extends into,Tijuana,cascades,0.0,0.0,0.0,1,True,2025-07-10T06:13:08.273899
question_mark_20250710_060653,without_question_mark,303,Which coastline does Southern California touch?,Which coastline does Southern California touch,Which coastline does Southern California touch,Pacific,,0.0,0.0,0.0,0,True,2025-07-10T06:13:08.597111
question_mark_20250710_060653,without_question_mark,304,How many metropolitan areas does Southern California's population encompass?,How many metropolitan areas does Southern California's population encompass,How many metropolitan areas does Southern California's population encompass,seven,eight,0.0,0.0,0.0,1,True,2025-07-10T06:13:08.982141
question_mark_20250710_060653,without_question_mark,305,How many inhabitants does the Los Angeles area contain?,How many inhabitants does the Los Angeles area contain,How many inhabitants does the Los Angeles area contain,12 million,"14,612,439",0.0,0.0,0.0,1,True,2025-07-10T06:13:09.449598
