experiment_id,template,template_purpose,question_id,question,formatted_prompt,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,timestamp
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,352,In which year did the newspaper define southern California,"Give a factual, concise answer to: In which year did the newspaper define southern California",1900,1972,0.0,0.0,0.0,1,2025-07-11T07:05:45.908045
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,353,In which year did the newspaper change its previous definition,"Give a factual, concise answer to: In which year did the newspaper change its previous definition",1999,1896,0.0,0.0,0.0,1,2025-07-11T07:05:46.127799
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,354,What was the newer county added to the list,"Give a factual, concise answer to: What was the newer county added to the list",Imperial,what turns you on?,0.0,0.0,0.0,4,2025-07-11T07:05:46.519229
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,355,How many counties initially made up the definition of southern California,"Give a factual, concise answer to: How many counties initially made up the definition of southern California",seven,58,0.0,0.0,0.0,1,2025-07-11T07:05:46.705334
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,356,Which organizations most commonly divide and promote the state,"Give a factual, concise answer to: Which organizations most commonly divide and promote the state",regional tourism groups,divided government,0.0,0.0,0.0,2,2025-07-11T07:05:46.926444
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,357,"Other than the Automobile Club of Southern California, what other AAA Auto Club chose to simplify the divide","Give a factual, concise answer to: Other than the Automobile Club of Southern California, what other AAA Auto Club chose to simplify the divide",California State Automobile Association,what turns you on?,0.0,0.0,0.0,4,2025-07-11T07:05:47.298534
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,358,The two AAA clubs divided the state into a northern and southern California as opposed to what point of view,"Give a factual, concise answer to: The two AAA clubs divided the state into a northern and southern California as opposed to what point of view",three-region,point of view,0.0,0.0,0.0,3,2025-07-11T07:05:47.530949
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,359,Which mountain range influenced the split of the regions,"Give a factual, concise answer to: Which mountain range influenced the split of the regions",Tehachapis,pamir mountains,0.0,0.0,0.0,2,2025-07-11T07:05:47.783281
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,360,"In the definition based off the mountain range, which region would the desert portions of north Los Angeles County be included in","Give a factual, concise answer to: In the definition based off the mountain range, which region would the desert portions of north Los Angeles County be included in",southern,the pacific mountains,0.0,0.0,0.0,3,2025-07-11T07:05:48.114699
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,361,Where does southern California's megalopolis standard in terms of population nationwide,"Give a factual, concise answer to: Where does southern California's megalopolis standard in terms of population nationwide",third,,0.0,0.0,0.0,0,2025-07-11T07:05:48.291523
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,362,"Although southern california consts of a heavily developed urban environment, how much of it has been left undeveloped","Give a factual, concise answer to: Although southern california consts of a heavily developed urban environment, how much of it has been left undeveloped",vast areas,much of it has been left undeveloped,0.0,0.0,0.0,7,2025-07-11T07:05:48.726675
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,363,"Southern Californian communities are well known to be large, spread - out, and what other characteristic","Give a factual, concise answer to: Southern Californian communities are well known to be large, spread - out, and what other characteristic",suburban,large,0.0,0.0,0.0,1,2025-07-11T07:05:48.994269
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,364,"Outside of its use of automobiles, what else is southern California famous for using","Give a factual, concise answer to: Outside of its use of automobiles, what else is southern California famous for using",highways,tourism,0.0,0.0,0.0,1,2025-07-11T07:05:49.207612
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,365,What kind of region can be found inside the urban area of southern California,"Give a factual, concise answer to: What kind of region can be found inside the urban area of southern California",international metropolitan,megapolitan,0.0,0.0,0.0,1,2025-07-11T07:05:49.546382
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,366,What is the main gap to continued urbanization,"Give a factual, concise answer to: What is the main gap to continued urbanization",Camp Pendleton,rent gap,0.0,0.0,0.0,2,2025-07-11T07:05:49.758232
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,367,"Other than the San Diego metropolitan area, what other area are the communities along Interstates 15 and 215 connected with","Give a factual, concise answer to: Other than the San Diego metropolitan area, what other area are the communities along Interstates 15 and 215 connected with",Inland Empire,los angeles,0.0,0.0,0.0,2,2025-07-11T07:05:50.068883
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,368,Who considers Los Angeles County to be a separate metropolitan area,"Give a factual, concise answer to: Who considers Los Angeles County to be a separate metropolitan area",United States Census Bureau,what turns you on?,0.0,0.0,0.0,4,2025-07-11T07:05:50.398824
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,369,Other than L.A. which other county do many people commute to,"Give a factual, concise answer to: Other than L.A. which other county do many people commute to",Orange,baltimore,0.0,0.0,0.0,1,2025-07-11T07:05:50.629317
seven_template_20250711_065702,precise_instruction,Proven successful template from small tests,370,"Other than the 1980s, in which decade did most of San Bernardino and Riverside Counties develop","Give a factual, concise answer to: Other than the 1980s, in which decade did most of San Bernardino and Riverside Counties develop",1990s,other than the 1980s,0.0,0.0,0.0,4,2025-07-11T07:05:50.898224
